Container_ID,Tenant_ID,Requested_CPU_Cores,Requested_Memory_MB,Requested_Storage_GB,Requested_Bandwidth_Mbps,Execution_Start_Time_ms,Execution_Finish_Time_ms,Makespan_ms,Server_ID,Available_CPU_Cores,Available_Memory_GB,Available_Storage_TB,Available_Bandwidth_Mbps,Power_Consumption_Watts,Inter_Container_Communication_Latency_ms,Routing_Path_Efficiency,Bandwidth_Allocation_Mbps,Active_Switches,Energy_Efficiency_Score,Execution_Cost_$,Resource_Utilization_%,SLA_Violation_Rate_%,Power_Consumption_Switches_Watts,Total_Data_Transferred_MB,Optimal_Scheduling
7331,45,6,26489,961,3219,1725414,7861867,6136453,103,43,453,41.66,18199,618.13,275,0.35,1096,9,0.56,498.66,41.05,19.8,322.12,31484,0
7332,4,12,11628,357,1811,4515682,8475057,3959375,12,63,382,3.64,3182,308.74,143,0.43,2936,7,0.76,284.92,47.19,23.13,250.74,14329,0
7333,14,3,22930,936,935,1814430,6701214,4886784,81,59,249,48.38,20007,157.26,261,0.58,1001,1,0.92,457.41,88.2,49.59,26.15,16503,0
7334,14,11,16219,18,3731,624366,5305524,4681158,158,63,325,14.08,24165,919.3,12,0.99,4118,5,0.36,346.58,79.88,13.85,90.45,18236,1
7335,16,4,18277,676,4397,1750538,5762980,4012442,144,39,21,18.81,27518,370.43,493,0.7,1464,17,0.74,309.79,94.44,38.2,467.61,27425,0
7336,7,9,3639,799,761,3328769,9356639,6027870,2,63,406,4.65,7669,330.57,23,0.93,2363,11,0.04,77.23,93.58,23.98,324.47,2571,0
7337,32,3,13612,566,1244,4827569,7963586,3136017,125,18,305,46.87,2504,759.85,251,0.96,3664,11,0.21,215.59,76.16,1.87,123.35,43401,1
7338,19,1,24379,575,2932,4496641,7184668,2688027,117,8,83,27.75,11013,663.68,305,0.78,127,2,0.45,259.49,47.88,10.02,10.81,42138,0
7339,2,3,11715,769,672,2993357,6041655,3048298,131,55,414,26.3,16921,677.65,337,0.04,2400,8,0.8,407.49,46.44,42.79,268.38,8988,0
7340,10,7,1720,751,3205,1346949,5531830,4184881,8,13,28,1.74,39258,175.14,11,0.27,4325,14,0.33,394.27,56.09,25.65,319.06,48416,0
7341,17,13,11829,436,1594,3672516,5689547,2017031,37,34,216,1.17,1573,285.7,95,0.81,2017,14,0.92,442.45,58.57,40.38,49.19,49245,0
7342,37,7,548,996,929,2923697,8380799,5457102,181,22,308,34.43,28827,521.04,297,0.01,607,11,0.7,414.91,43.41,45.59,401.93,12182,0
7343,12,11,18724,441,4229,4116810,9755533,5638723,55,17,480,24.63,444,875.35,58,0.49,4548,4,0.5,427.87,41.06,41.97,59.35,12294,0
7344,6,5,11764,9,77,3677703,6159208,2481505,49,31,437,25.87,7501,454.13,112,0.77,2435,16,0.57,2.38,12.15,7.18,301.82,39072,0
7345,22,14,20237,470,4580,1163115,6544481,5381366,59,15,221,32.86,246,184.72,456,0.93,3521,7,0.57,89.71,45.16,6.39,464.05,25889,0
7346,32,1,7518,632,4463,4597041,8841879,4244838,60,24,244,8.15,29191,430.3,424,0.44,1923,1,0.62,51.75,63.93,28.25,182.27,27855,0
7347,41,11,15579,348,1776,984878,6824211,5839333,89,31,430,49.92,21162,327.02,406,0.83,658,6,0.78,56.23,57.98,25.89,109.01,21460,0
7348,20,8,24571,602,1963,4943706,6651946,1708240,78,20,465,4.96,36593,994.86,96,0.46,1266,8,0.77,53.35,39.61,6.22,41.46,21536,0
7349,1,10,5859,372,2578,4125831,8712499,4586668,119,16,381,14.13,31504,407.07,266,0.14,1873,7,0.46,232.48,70.05,21.18,40.57,41407,0
7350,47,8,32683,970,3718,3370777,5961225,2590448,174,13,482,35.0,24932,634.8,423,0.46,4870,18,0.46,213.35,23.88,10.49,348.18,46817,0
7351,6,10,29029,824,4938,1995773,5875047,3879274,100,36,226,26.28,11543,596.0,102,0.44,11,19,0.54,204.8,74.31,16.97,338.27,42408,0
7352,19,12,24786,175,2681,1312699,9796029,8483330,63,30,331,5.73,23813,211.58,179,0.52,3814,3,0.19,106.12,48.73,15.15,165.32,15307,0
7353,18,10,1321,515,3409,2187860,7750537,5562677,127,29,284,38.97,4034,173.62,45,0.93,1370,10,0.61,216.04,98.53,11.11,479.34,2796,1
7354,6,13,28160,130,1363,3866798,8595954,4729156,160,28,420,48.55,18721,66.79,375,0.62,3552,15,0.82,65.42,64.18,39.06,494.72,36920,0
7355,45,10,4630,566,452,4769823,8740471,3970648,66,24,110,24.18,29615,180.54,375,0.09,1431,13,0.37,391.48,95.91,18.58,238.82,45206,0
7356,33,2,18422,293,610,2116810,6269877,4153067,85,41,187,13.4,31603,740.34,70,0.43,1048,11,0.39,403.84,71.55,33.19,278.14,7748,0
7357,23,10,28607,696,3176,3199521,7706151,4506630,4,33,299,6.23,7167,651.02,227,0.46,908,9,0.6,421.44,20.07,9.84,22.38,25620,0
7358,23,3,13595,927,3952,3719847,9354708,5634861,157,57,456,11.06,12009,319.84,459,0.83,926,19,0.43,496.96,99.68,33.21,238.82,25568,0
7359,26,4,17391,353,2819,1870095,7503880,5633785,177,32,144,16.25,7038,254.46,274,0.52,3074,2,0.18,18.59,77.91,16.33,63.72,47442,0
7360,13,1,13699,224,3398,2754752,7955693,5200941,93,55,498,10.21,10036,79.84,225,0.43,3747,4,0.11,285.0,67.55,35.53,116.24,49841,0
7361,7,4,936,524,4592,1418306,9718186,8299880,23,45,409,34.54,29424,318.94,41,0.13,768,19,0.6,121.66,76.41,34.81,283.92,15721,0
7362,15,5,19643,954,2796,2017841,7668702,5650861,131,10,23,2.12,37291,369.51,205,0.78,2816,18,0.4,201.52,77.14,36.67,450.84,25885,0
7363,44,3,27153,707,2705,1011449,6142017,5130568,54,10,476,21.05,24287,871.84,103,0.77,467,1,0.79,416.74,34.07,42.46,69.23,11730,0
7364,27,14,2494,759,3658,3592335,9969533,6377198,149,21,462,19.33,14990,62.96,197,0.2,245,19,0.73,116.54,13.6,25.89,484.36,727,0
7365,26,11,18364,509,2062,3175732,9416673,6240941,80,49,482,44.02,15759,300.74,181,0.66,311,16,0.91,441.81,14.07,23.5,135.33,12012,0
7366,33,15,24624,368,641,3701343,5695381,1994038,44,17,338,14.37,2103,955.28,448,0.08,460,12,0.54,378.19,52.08,30.66,16.93,10331,0
7367,15,10,16430,666,3452,1559923,6627148,5067225,148,9,391,29.54,39479,859.32,484,0.58,1689,8,0.16,168.13,29.92,37.07,340.31,47631,0
7368,36,2,23666,590,1764,567987,5945426,5377439,185,14,265,1.23,16781,887.71,46,0.54,992,6,0.27,155.18,54.95,32.63,482.63,30002,0
7369,45,13,15910,652,3043,4392474,9153959,4761485,197,21,82,45.93,29694,52.71,409,0.12,794,11,0.93,142.48,99.87,2.34,492.99,21881,1
7370,27,6,12504,500,1588,2518819,6917954,4399135,199,56,426,32.2,19187,394.14,324,0.66,2714,19,0.3,26.74,50.0,42.45,83.73,49886,0
7371,5,8,1745,90,35,687765,8437477,7749712,180,24,289,39.89,6619,506.91,47,0.09,3917,6,0.48,22.37,51.66,33.94,142.2,40464,0
7372,2,7,10501,656,2219,2444289,9154105,6709816,145,17,50,28.9,31889,152.36,247,0.81,4367,17,0.42,96.53,11.1,40.19,176.8,26480,0
7373,33,11,15058,949,2912,826604,8725010,7898406,194,42,396,40.96,15975,126.33,285,0.15,1885,12,0.9,369.15,82.26,40.93,86.35,11037,0
7374,16,14,9268,72,1139,714622,5682566,4967944,12,56,315,5.14,3686,389.41,280,0.43,75,8,0.77,375.26,94.53,3.14,246.1,9814,1
7375,23,1,3531,433,4114,3971155,7142478,3171323,186,52,113,35.81,4545,924.74,106,0.85,1662,6,0.04,325.81,85.45,13.22,183.2,30306,1
7376,38,4,1816,689,4155,294173,7266661,6972488,133,34,493,8.29,29046,430.42,85,0.06,1662,16,0.47,299.42,27.24,17.53,496.95,10736,0
7377,16,3,24930,348,451,4929510,5253244,323734,80,55,407,29.25,28032,768.88,58,0.8,4244,2,0.5,39.59,70.86,42.36,189.88,25177,0
7378,14,6,14656,263,3905,3854089,6255381,2401292,126,10,142,49.3,19033,618.16,233,0.75,3371,1,0.07,49.39,43.04,3.57,293.95,2768,0
7379,29,9,17028,271,4807,2953515,9690646,6737131,92,54,100,9.85,5455,893.05,459,0.29,1911,9,0.36,307.27,24.34,20.42,301.0,45076,0
7380,26,9,17344,509,4859,316312,6925553,6609241,72,32,445,13.55,4472,366.79,283,0.9,3896,17,0.42,361.76,77.45,44.87,258.76,21243,0
7381,35,7,23303,508,1838,2182810,8668579,6485769,184,14,226,11.35,29508,176.46,496,0.91,2011,17,0.85,66.4,25.3,33.58,400.6,26171,0
7382,15,15,10534,617,1545,3991829,6014705,2022876,46,20,58,21.2,17006,180.02,304,0.73,4187,13,0.96,121.83,10.96,29.3,258.26,16290,0
7383,3,12,10862,420,4335,3737085,5621289,1884204,72,46,255,24.94,17094,228.82,229,0.83,3885,5,0.34,253.64,31.46,22.78,303.11,9478,0
7384,23,9,12330,72,569,4021249,6426630,2405381,93,50,317,8.84,4234,818.29,297,0.15,4423,16,0.53,93.63,14.14,32.11,46.81,33795,0
7385,29,8,1361,74,1183,1231220,6014445,4783225,121,53,55,2.36,25237,592.66,330,0.44,2496,14,0.93,59.23,77.92,37.85,176.75,3891,0
7386,34,5,22253,655,1888,1795371,8941885,7146514,18,32,237,17.74,19327,568.38,395,0.97,348,16,0.47,436.22,14.53,46.19,188.99,42929,0
7387,33,9,4474,503,2265,546416,6923111,6376695,44,50,327,19.72,2167,166.86,171,0.1,3832,19,0.32,112.77,18.83,1.8,86.88,21531,0
7388,41,14,26568,574,1094,1997935,6888953,4891018,43,36,170,19.76,34570,218.79,201,0.42,1486,18,0.11,27.27,24.64,15.1,486.71,23110,0
7389,41,7,25988,146,3924,3760612,8626472,4865860,79,26,163,33.58,29262,245.01,490,0.96,4675,5,0.6,452.96,18.92,44.51,294.36,30803,0
7390,23,5,5366,46,248,152050,6352471,6200421,77,46,221,22.99,13820,765.07,387,0.59,2353,13,0.63,29.32,52.04,47.42,27.74,24396,0
7391,7,15,2051,741,2924,1491376,9693572,8202196,150,29,328,6.29,34786,710.79,49,0.03,62,5,0.46,369.93,67.52,1.35,192.7,48766,0
7392,3,8,18795,105,2105,3550786,8093752,4542966,60,9,27,46.69,14176,604.35,177,0.85,3086,13,0.71,441.24,40.34,22.59,349.25,9638,0
7393,32,15,32092,109,1481,426000,7583636,7157636,63,29,256,35.33,32017,146.65,428,0.32,2420,8,0.49,192.28,39.33,38.21,319.6,26719,0
7394,31,7,3456,317,2055,3357018,5219539,1862521,24,42,38,11.43,18219,196.43,390,0.04,2009,5,0.73,174.06,44.41,45.1,96.05,12298,0
7395,18,9,21853,121,4622,2768238,8236892,5468654,193,41,27,46.82,16259,294.42,304,0.83,2754,16,0.13,97.81,73.16,7.02,215.26,43225,0
7396,43,10,22839,499,3693,123473,5984721,5861248,29,60,132,49.59,24610,839.32,473,0.75,3797,9,0.09,189.31,14.01,13.25,213.72,14946,0
7397,7,1,3756,43,214,3409721,5616707,2206986,129,12,123,10.67,3027,736.19,71,0.53,4299,13,0.76,223.3,99.35,23.5,328.82,2369,0
7398,41,15,23232,940,3610,3629323,6600766,2971443,124,34,187,19.65,39893,919.06,155,0.36,3061,15,0.82,63.71,97.11,22.36,258.65,26013,0
7399,1,13,25602,99,2147,1571787,8016692,6444905,1,25,54,4.38,21903,82.37,255,0.76,4383,9,0.21,108.48,54.08,15.0,444.17,49641,0
7400,14,9,32021,706,1223,4797527,9709311,4911784,73,55,57,24.64,19468,830.18,178,0.6,4626,13,0.07,187.15,18.96,31.72,353.53,31669,0
7401,32,15,13767,311,3844,4736822,5327466,590644,21,10,237,39.6,6839,72.82,214,0.24,2969,19,0.07,183.8,59.8,45.15,402.39,38521,0
7402,6,7,2103,214,3101,4970297,6060493,1090196,156,63,63,45.3,23660,682.2,121,0.88,2926,4,0.23,69.89,80.6,34.78,338.36,45115,0
7403,39,1,24849,463,1392,4085280,8139500,4054220,146,54,362,27.72,16944,667.42,339,0.53,1563,2,0.54,486.37,66.1,20.17,82.72,41357,0
7404,10,1,16280,741,3690,402579,5007555,4604976,97,28,359,16.97,1161,304.53,94,0.86,3918,2,0.62,442.24,81.49,20.83,133.46,39601,0
7405,7,5,8367,423,1689,1775764,6491902,4716138,52,31,338,29.16,2271,761.42,342,0.08,1749,18,0.85,445.02,34.57,44.73,115.45,34398,0
7406,26,8,24691,996,16,4323124,6938764,2615640,66,33,493,6.66,4033,451.17,151,0.23,4885,18,0.85,72.84,24.69,42.45,199.86,16021,0
7407,34,9,25171,389,1895,2276659,7225604,4948945,115,27,50,41.93,20104,651.71,204,0.31,4710,1,0.85,243.33,51.75,32.89,59.64,49930,0
7408,30,12,20638,697,3508,4634864,6271806,1636942,88,59,271,26.51,34189,648.72,66,0.85,2135,6,0.25,342.84,21.37,4.53,160.18,11891,0
7409,36,6,29981,112,305,3801326,7585748,3784422,62,20,368,49.14,27898,887.44,285,0.87,1865,18,0.54,22.17,84.08,25.54,441.33,46129,0
7410,21,12,19023,911,273,4005856,5051369,1045513,19,13,308,20.65,5294,690.45,221,0.77,3031,7,0.62,11.65,40.11,36.14,334.7,16042,0
7411,17,13,2113,859,2147,4251867,5671748,1419881,2,33,439,33.02,12378,687.1,270,0.58,1405,15,0.47,96.51,74.99,10.9,312.28,10627,0
7412,33,10,32464,272,4958,2029666,9909276,7879610,198,55,287,17.66,5875,616.62,329,0.46,4551,1,0.03,184.43,91.76,3.49,174.5,32642,1
7413,10,12,13321,825,3875,382206,5404737,5022531,55,50,447,8.24,8160,145.15,109,0.09,2110,17,0.37,66.75,27.55,39.56,43.44,6989,0
7414,47,8,18118,996,4506,1228247,6149957,4921710,79,37,33,37.98,36565,335.96,234,0.66,3563,5,0.14,86.3,32.1,32.7,235.16,26838,0
7415,42,15,6202,102,4462,505631,8856673,8351042,185,21,417,33.95,11518,486.44,346,0.84,3253,2,0.02,408.52,19.75,29.19,395.09,11373,0
7416,12,6,13033,210,2556,3740606,5294091,1553485,11,54,413,39.24,19345,287.81,285,0.86,544,8,0.11,398.71,11.21,0.53,44.14,47267,0
7417,16,11,2354,739,4939,1055472,8238165,7182693,144,60,239,49.03,22135,207.3,133,0.24,2922,14,0.76,388.04,14.97,49.06,331.46,15938,0
7418,41,6,10995,793,4540,4266165,6442796,2176631,85,44,142,49.68,25529,536.11,214,0.59,1183,3,0.68,120.61,27.28,10.2,325.31,29956,0
7419,32,4,8570,22,128,3661661,7945904,4284243,190,45,347,46.52,15888,843.41,187,0.94,3637,19,0.52,109.61,94.81,46.72,51.98,1732,0
7420,15,11,14216,760,2405,1210839,6563781,5352942,27,37,313,44.85,18819,652.38,349,0.85,3326,10,0.83,443.82,60.86,39.3,173.71,13338,0
7421,27,5,26677,159,3377,4351221,5270146,918925,22,22,17,15.77,7555,709.94,77,0.16,1606,11,0.41,433.7,82.94,31.88,62.38,23103,0
7422,28,14,6077,891,1712,531587,7985548,7453961,3,26,68,23.95,39642,184.37,146,0.39,421,17,0.3,184.14,92.85,20.66,76.97,41507,0
7423,17,2,11600,741,539,3446810,9602995,6156185,3,18,233,3.29,20756,807.66,71,0.1,1336,1,0.41,288.73,14.37,27.64,474.24,2766,0
7424,46,3,5000,930,3684,2604558,8204808,5600250,149,27,486,34.53,27787,155.45,461,0.83,3793,11,0.14,357.96,50.28,44.83,333.79,40070,0
7425,2,3,25096,343,312,3719149,8122774,4403625,43,32,75,27.76,14440,317.93,189,0.61,2736,15,0.65,466.87,41.84,27.15,390.62,34235,0
7426,36,14,29796,400,4077,2819973,6362499,3542526,198,45,50,35.64,3275,883.1,365,0.7,3533,17,0.49,30.35,50.21,22.81,191.21,40262,0
7427,7,12,31127,454,4261,3006775,6042337,3035562,89,50,463,34.36,25452,925.71,368,0.16,4574,10,0.97,285.95,20.78,17.5,156.01,5375,0
7428,13,11,23846,699,3978,4028853,9723300,5694447,37,37,176,14.32,29226,133.3,304,0.73,3202,12,0.65,458.5,98.5,20.78,469.89,10410,0
7429,15,5,9418,143,23,2063534,7251064,5187530,94,47,312,23.59,10997,204.01,484,0.23,898,4,0.66,131.24,63.96,9.57,393.36,41003,0
7430,25,14,2439,850,2813,3868275,7639749,3771474,184,30,206,6.15,34833,390.5,341,0.97,4776,8,0.68,38.48,95.88,5.26,140.24,38636,1
7431,23,5,16024,870,898,2628155,9331078,6702923,39,51,360,5.14,28491,730.64,220,0.88,989,1,0.13,62.4,53.03,18.47,228.75,13490,0
7432,22,6,8813,397,3538,1332158,6172648,4840490,148,24,275,23.54,27748,191.62,300,0.02,3905,13,0.91,47.96,36.82,25.92,336.37,28328,0
7433,26,5,21825,536,1206,3850856,5926822,2075966,65,8,292,28.23,13652,197.0,375,0.67,936,2,0.4,37.49,73.6,15.78,236.52,28834,0
7434,33,12,8969,141,4550,1519006,6376483,4857477,163,49,127,16.62,36317,568.18,422,0.34,4044,11,0.26,85.19,28.8,6.21,77.17,40310,0
7435,11,6,6004,961,2179,4618333,7189250,2570917,43,21,147,4.02,3889,610.65,245,0.68,1213,16,0.04,339.32,83.98,43.15,483.8,17660,0
7436,10,8,3735,240,3578,952134,5134800,4182666,21,46,110,33.42,827,133.55,131,0.18,1778,10,0.72,13.12,96.38,39.79,121.44,28477,0
7437,25,15,23023,292,2241,3462384,6778898,3316514,10,25,327,34.19,2653,434.83,118,0.27,787,8,0.63,159.87,44.1,18.96,50.37,34080,0
7438,37,2,21967,817,1853,3827940,8063140,4235200,45,48,256,16.72,1844,745.62,156,0.05,3795,5,0.37,240.62,49.94,6.06,442.36,15372,0
7439,48,4,30802,82,3661,2925398,9968968,7043570,93,23,478,1.04,19124,374.49,438,0.37,2258,13,0.35,90.97,22.25,1.1,184.59,43323,0
7440,43,13,1466,560,3886,2366687,6997741,4631054,3,17,275,32.16,22863,280.09,301,0.6,1083,9,0.59,64.31,85.97,29.32,472.93,21766,0
7441,38,6,32670,865,2728,617205,6132617,5515412,43,51,147,4.46,13944,158.63,342,0.87,1257,18,0.08,29.96,47.01,21.4,114.9,42836,0
7442,41,12,23946,870,58,3290315,5416863,2126548,180,16,251,11.95,36307,491.43,427,0.21,348,19,0.95,499.29,45.1,27.48,66.76,30030,0
7443,45,5,30853,171,190,2519493,6622358,4102865,41,21,274,13.14,31622,943.1,107,0.88,2469,3,0.25,74.17,30.08,14.08,471.43,16541,0
7444,24,1,10053,774,3888,1215039,6595792,5380753,121,9,259,13.91,34077,633.35,417,0.8,2631,4,0.32,341.48,98.17,48.18,90.74,7434,0
7445,40,9,15519,977,1427,2535932,5043891,2507959,107,49,70,31.22,38877,113.22,370,0.65,3132,15,0.35,334.08,60.42,37.77,86.3,24595,0
7446,46,3,2086,580,3474,965211,6364189,5398978,169,61,212,4.88,34629,295.48,141,0.86,2342,6,0.83,301.92,84.37,45.32,241.53,45771,0
7447,33,2,27311,526,3429,523994,5864895,5340901,9,28,98,32.62,22832,753.67,297,0.33,283,9,0.06,384.85,47.09,28.7,265.51,44349,0
7448,17,9,23564,542,539,3978722,5030207,1051485,174,49,373,24.76,22769,768.96,441,0.94,2153,14,0.47,181.48,59.39,36.61,304.36,37600,0
7449,24,7,16186,110,4689,1532391,7800474,6268083,144,9,303,18.09,38567,406.96,251,0.18,4352,1,0.8,292.35,18.02,41.23,40.04,5612,0
7450,37,5,15938,212,1296,4473028,6389683,1916655,124,13,395,30.61,20961,113.62,237,0.58,4305,4,0.85,84.25,53.95,4.37,112.99,2580,0
7451,2,12,7607,776,2200,1719422,8214438,6495016,113,18,329,43.8,34875,560.02,357,0.47,1325,9,0.61,188.07,39.32,16.22,329.04,19823,0
7452,32,6,12535,438,716,131244,7727798,7596554,121,48,472,27.65,14839,745.92,133,0.75,572,19,0.36,487.07,42.67,1.07,43.05,39861,0
7453,24,12,24616,322,3227,2353801,7376706,5022905,47,10,466,8.65,3011,365.2,228,0.35,1232,19,0.65,314.34,22.04,21.16,88.97,40614,0
7454,9,11,3767,997,303,4249125,6856031,2606906,156,58,433,28.33,32378,799.24,232,0.92,3590,8,0.26,87.08,69.26,43.99,292.02,39730,0
7455,4,4,1570,900,1571,1926368,5376577,3450209,28,18,206,23.23,34929,362.9,8,0.1,437,2,0.14,461.28,20.25,17.94,403.14,24790,0
7456,17,1,2469,714,4527,3704893,9934267,6229374,75,11,232,47.09,7609,210.43,450,0.61,245,12,0.23,211.05,95.24,44.62,261.22,34283,0
7457,17,4,23544,84,2621,4323690,9856628,5532938,94,22,260,30.08,24372,808.95,300,0.07,1575,1,0.72,180.3,43.73,47.97,75.9,19884,0
7458,48,9,5456,956,670,2129747,5994171,3864424,139,33,281,2.73,3941,176.98,427,0.97,4774,9,0.83,208.31,63.88,4.0,176.44,32868,0
7459,30,1,5570,376,3188,4316616,9632964,5316348,29,51,47,6.92,2886,282.06,361,0.2,1804,6,0.28,235.91,59.66,5.85,405.82,42271,0
7460,40,10,31009,53,3399,1625726,7305283,5679557,184,43,276,27.09,15559,860.73,337,0.77,44,19,0.85,174.17,91.77,44.28,237.68,10851,0
7461,11,3,28235,867,2116,994415,7678095,6683680,57,22,172,39.97,18673,546.74,132,0.73,3032,1,0.65,92.48,15.38,1.63,313.62,13183,0
7462,21,15,3031,496,3073,354734,8890385,8535651,181,56,150,5.68,37495,196.51,19,0.98,1105,4,0.35,73.88,52.67,35.41,37.32,31259,0
7463,21,15,12357,256,2850,2458148,5959998,3501850,74,57,414,28.71,10559,634.85,162,0.93,169,9,0.98,265.71,54.7,23.69,34.02,4328,0
7464,18,5,24809,586,3506,4359840,7030015,2670175,119,29,273,23.18,39260,606.65,190,0.87,3647,3,0.15,117.76,87.86,33.9,132.05,43530,0
7465,29,7,3082,220,2588,1904771,5575419,3670648,59,44,281,18.78,1871,573.69,81,0.64,2385,17,0.8,443.71,74.62,9.64,438.73,45200,0
7466,24,9,28015,655,2061,2458203,6685907,4227704,35,17,410,5.02,27686,373.52,345,0.52,1329,11,0.65,454.36,85.61,37.41,12.54,45196,0
7467,10,6,7962,100,2419,2976085,5293172,2317087,180,27,68,44.1,36072,436.33,133,0.2,3154,8,0.97,167.23,90.21,25.92,10.09,26456,0
7468,45,3,20783,129,2963,4865670,6452258,1586588,36,39,327,38.4,38935,772.88,116,0.63,2850,14,0.84,87.46,16.22,2.39,494.06,31674,0
7469,17,13,8215,918,378,2474838,8066909,5592071,77,16,55,46.12,34718,929.96,337,0.72,344,6,0.46,387.78,91.1,19.98,25.47,46104,0
7470,18,7,23313,219,548,2131317,7582803,5451486,58,57,201,9.22,25752,599.06,139,0.94,2501,13,0.83,50.9,33.29,29.26,184.55,26219,0
7471,42,15,16410,477,2937,4699290,8306197,3606907,2,38,262,29.05,39282,935.81,58,0.28,997,13,0.0,444.04,48.06,36.82,56.19,7929,0
7472,48,14,14901,783,2403,3752253,9175958,5423705,28,51,484,1.94,35765,217.02,400,0.36,991,12,0.05,194.27,88.23,29.37,271.88,28458,0
7473,20,4,15926,458,740,3621083,6286947,2665864,70,47,91,9.71,20327,325.57,80,0.45,4608,7,0.5,117.59,15.11,42.67,404.69,6353,0
7474,37,3,25975,980,906,2318049,6978752,4660703,63,38,467,39.66,15877,844.11,454,0.69,3477,11,0.66,426.8,22.37,29.12,352.68,4015,0
7475,45,14,1256,22,4669,2886989,7692116,4805127,180,35,107,15.06,3920,965.06,230,0.84,2251,12,0.05,321.83,37.34,3.27,135.21,37471,0
7476,18,7,23316,690,2378,1687186,9994735,8307549,60,18,236,10.67,34104,895.91,231,0.26,3557,14,0.77,13.26,82.17,0.69,265.71,11064,1
7477,17,11,4026,560,4569,4352117,6127890,1775773,90,43,220,27.57,36661,516.84,247,0.54,4397,12,0.74,484.85,47.97,35.9,438.17,29570,0
7478,9,11,19826,629,2690,675730,9343239,8667509,164,48,129,33.12,19351,820.31,82,0.25,4873,7,0.11,490.11,38.12,8.5,128.83,669,0
7479,14,7,22433,329,2390,772499,5015108,4242609,104,11,97,30.91,12551,241.08,238,0.46,870,9,0.47,422.06,74.18,0.61,81.44,2046,0
7480,49,4,11383,888,24,1901336,6194998,4293662,190,57,426,5.86,11974,351.42,118,0.93,3990,16,0.4,416.46,82.94,49.69,475.31,23540,0
7481,29,12,14048,691,3138,1519817,6469303,4949486,116,21,402,46.59,15133,998.64,3,0.88,4754,3,0.5,55.95,52.46,16.96,254.23,32677,0
7482,31,7,23609,480,1363,4894039,7066087,2172048,43,53,242,9.68,26949,219.7,274,0.46,4858,2,0.08,49.34,13.33,5.53,209.3,40929,0
7483,4,11,32510,785,3145,4301516,6282268,1980752,167,61,438,46.34,24593,280.45,116,0.37,2379,4,0.24,30.92,83.12,38.17,95.91,487,0
7484,18,14,687,874,2287,3572534,7354769,3782235,133,36,37,24.7,36645,736.69,110,0.54,2271,2,1.0,160.8,68.06,13.5,283.32,16614,0
7485,20,2,17461,339,20,2820156,7855724,5035568,178,35,224,6.04,28595,685.63,135,0.73,626,14,0.62,106.96,56.52,18.54,194.12,42260,0
7486,47,1,3729,872,1666,934104,7428062,6493958,16,32,491,8.28,4607,732.15,203,0.12,177,11,0.65,160.88,55.04,20.97,264.36,38922,0
7487,43,12,15618,859,1257,705970,5942222,5236252,52,30,460,22.11,9473,952.6,303,0.23,2767,15,0.59,328.84,33.39,48.99,357.96,31983,0
7488,44,15,30871,179,1670,2782064,9097849,6315785,197,40,437,49.9,30338,163.78,143,0.12,4548,3,0.73,134.34,56.84,21.24,349.96,17182,0
7489,9,2,14208,421,1773,3757735,5918763,2161028,71,37,287,44.41,26697,598.96,357,0.02,1952,12,0.78,243.11,74.9,49.45,426.78,43913,0
7490,13,4,21253,482,551,3641937,6351063,2709126,3,16,395,49.03,13354,294.25,62,0.78,498,13,0.01,340.65,16.45,2.64,434.56,48306,0
7491,15,8,29714,49,1539,3257382,7192677,3935295,89,45,340,23.29,21429,424.55,78,0.37,1784,2,0.42,77.12,24.34,10.45,392.3,34202,0
7492,27,3,22869,827,1190,2197398,6722316,4524918,138,32,143,34.31,26643,358.04,23,0.76,2510,18,0.97,495.69,64.3,16.49,89.23,15230,0
7493,15,15,10098,906,2698,1455458,7387546,5932088,51,25,357,26.44,6328,934.17,164,0.5,4048,10,0.65,434.15,20.48,4.49,219.82,40670,0
7494,28,10,6314,767,2627,3940833,9500896,5560063,197,50,263,2.45,29379,949.04,145,0.69,36,17,0.89,368.11,72.93,34.61,89.32,11655,0
7495,37,15,7546,30,2764,3205179,6161362,2956183,160,14,288,7.95,1715,523.31,278,0.5,4964,8,0.38,494.4,68.49,2.93,169.17,6913,0
7496,19,6,16775,85,938,1466967,5758552,4291585,133,31,204,14.98,38261,742.36,280,0.49,4509,4,0.11,42.84,46.12,11.02,27.99,30252,0
7497,26,6,9924,789,1436,834552,7027077,6192525,118,47,346,16.34,34681,250.88,155,0.89,2043,16,0.17,26.61,80.21,43.75,311.44,46881,0
7498,26,13,17843,502,3669,1294826,5011224,3716398,171,28,485,35.05,8574,371.09,17,0.64,3071,13,0.34,128.79,37.36,15.39,19.93,46727,0
7499,25,9,9288,546,2243,2488202,8682320,6194118,140,62,443,36.32,31919,675.31,151,0.11,3744,6,0.95,168.4,95.92,24.42,301.39,41463,0
7500,26,9,11566,329,3919,233761,8338388,8104627,159,62,315,23.08,12364,688.85,327,0.57,11,18,0.97,332.79,11.58,12.94,306.07,11932,0
7501,26,4,10324,610,2071,2885867,6574442,3688575,150,42,243,19.57,25935,913.52,128,0.14,2700,9,0.86,498.75,19.72,1.95,401.34,35080,0
7502,46,9,20251,434,4107,165768,8172043,8006275,59,50,312,9.68,25931,766.73,125,0.58,2814,12,0.56,454.13,63.04,7.6,93.3,36922,0
